time,x,y,difficulty
1414069213.82799,1.95018736185934,-1.65711455649064,turning_1
1414069213.828,1.85036283203054,-1.65119313398775,turning_1
1414069213.82801,1.82916261312903,-1.64993557281031,turning_1
1414069213.82802,1.73533784742317,-1.61533913744132,turning_1
1414069213.82803,1.64151308171731,-1.58074270207233,turning_1
1414069213.82804,1.54768831601145,-1.54614626670334,turning_1
1414069213.82805,1.45386355030559,-1.51154983133435,turning_1
1414069213.82806,1.36003878459973,-1.47695339596536,turning_1
1414069213.82807,1.26621401889388,-1.44235696059637,turning_1
1414069213.82809,1.23638901069136,-1.43135944878917,turning_1
1414069213.8281,1.15281338978135,-1.3764493805912,turning_1
1414069213.82811,1.06923776887133,-1.32153931239323,turning_1
1414069213.82812,0.985662147961317,-1.26662924419526,turning_1
1414069213.82814,0.902086527051302,-1.2117191759973,turning_1
1414069213.82815,0.818510906141287,-1.15680910779933,turning_1
1414069213.82816,0.734935285231273,-1.10189903960136,turning_1
1414069213.82817,0.657776118504551,-1.05120464976698,turning_1
1414069213.82818,0.604769638504241,-0.966408935972137,turning_1
1414069213.82819,0.55176315850393,-0.881613222177296,turning_1
1414069213.8282,0.498756678503619,-0.796817508382454,turning_1
1414069213.82821,0.445750198503309,-0.712021794587613,turning_1
1414069213.82822,0.401616841252438,-0.641420624122636,turning_1
1414069213.82823,0.391909519537268,-0.541892899818711,turning_1
1414069213.82824,0.382202197822099,-0.442365175514785,turning_1
1414069213.82825,0.37249487610693,-0.342837451210859,turning_1
1414069213.82826,0.36278755439176,-0.243309726906934,turning_1
1414069213.82827,0.353240094826841,-0.145421045428987,turning_1
1414069213.82828,0.362852401754902,-0.045884099747895,turning_1
