time,x,y,difficulty
1413903776.38235,4.90696611723418,5.58215329226677,line
1413903776.38235,4.96569115984465,5.66309382210442,line
1413903776.38235,5.02441620245511,5.74403435194207,turning_1
1413903776.38236,5.08314124506557,5.82497488177972,turning_1
1413903776.38236,5.14186628767603,5.90591541161737,turning_1
1413903776.38237,5.15525690478071,5.92437165439093,turning_1
1413903776.38237,5.24905920488237,5.95902895514617,turning_1
1413903776.38237,5.34286150498402,5.99368625590142,turning_1
1413903776.38238,5.39345654416178,6.01237969398989,turning_1
1413903776.38238,5.49314999648794,6.02020373152129,turning_1
1413903776.38239,5.59284344881409,6.02802776905268,turning_1
1413903776.38239,5.6828644609615,6.03509270422366,turning_1
1413903776.38239,5.78251947142851,6.02679337359878,turning_1
1413903776.3824,5.88217448189551,6.0184940429739,turning_1
1413903776.3824,5.98182949236252,6.01019471234902,turning_1
1413903776.38241,5.99506983340922,6.00909204859516,turning_1
1413903776.38241,6.08691329914395,5.96953477616854,turning_1
1413903776.38241,6.17875676487868,5.92997750374193,turning_1
1413903776.38242,6.27060023061341,5.89042023131531,turning_1
1413903776.38242,6.36244369634814,5.8508629588887,turning_1
1413903776.38243,6.39749143826958,5.83576778511632,turning_1
1413903776.38243,6.47597911806713,5.77380260037523,turning_1
1413903776.38243,6.55446679786468,5.71183741563414,turning_1
1413903776.38244,6.63295447766223,5.64987223089305,turning_1
1413903776.38244,6.71144215745978,5.58790704615196,line
1413903776.38245,6.78992983725733,5.52594186141087,line
1413903776.38245,6.86841751705487,5.46397667666978,line
1413903776.38245,6.94690519685243,5.40201149192869,line
1413903776.38246,7.02539287664998,5.3400463071876,line
1413903776.38246,7.10388055644753,5.27808112244651,line
1413903776.38247,7.18236823624507,5.21611593770543,line
1413903776.38247,7.26085591604262,5.15415075296434,line
1413903776.38247,7.33934359584017,5.09218556822325,line
1413903776.38248,7.41783127563772,5.03022038348216,line
1413903776.38248,7.49631895543527,4.96825519874107,line
1413903776.38249,7.57480663523282,4.90629001399998,line
1413903776.38249,7.65329431503037,4.84432482925889,line
1413903776.3825,7.73178199482792,4.7823596445178,line
1413903776.3825,7.81026967462547,4.72039445977671,turning_1
1413903776.3825,7.88875735442302,4.65842927503562,turning_1
1413903776.38251,7.96724503422057,4.59646409029454,turning_1
1413903776.38251,8.04573271401812,4.53449890555345,turning_1
1413903776.38252,8.12422039381567,4.47253372081236,turning_2
1413903776.38252,8.20270807361322,4.41056853607127,turning_2
1413903776.38252,8.27339571705245,4.35476139670975,turning_2
1413903776.38253,8.20314990934169,4.28358888446617,turning_2
1413903776.38253,8.13290410163094,4.21241637222258,turning_2
1413903776.38254,8.06265829392018,4.141243859979,turning_1
1413903776.38254,7.99241248620942,4.07007134773541,turning_1
1413903776.38254,7.97078392761854,4.04815745847588,turning_1
1413903776.38255,7.9084616272214,3.96995304125276,turning_1
1413903776.38255,7.84613932682425,3.89174862402964,line
1413903776.38255,7.78381702642711,3.81354420680651,line
1413903776.38256,7.72149472602996,3.73533978958339,line
1413903776.38256,7.65917242563282,3.65713537236027,line
1413903776.38257,7.59685012523567,3.57893095513715,line
1413903776.38257,7.53452782483853,3.50072653791403,line
1413903776.38257,7.47220552444138,3.42252212069091,line
1413903776.38258,7.40988322404424,3.34431770346779,line
1413903776.38258,7.34756092364709,3.26611328624467,line
1413903776.38259,7.28523862324995,3.18790886902155,line
1413903776.38259,7.2229163228528,3.10970445179842,line
1413903776.38259,7.16059402245566,3.0315000345753,line
1413903776.3826,7.09827172205851,2.95329561735218,line
1413903776.3826,7.03594942166137,2.87509120012906,line
1413903776.38261,6.97362712126422,2.79688678290594,line
1413903776.38261,6.91130482086708,2.71868236568282,line
1413903776.38261,6.84898252046993,2.6404779484597,line
1413903776.38262,6.78666022007279,2.56227353123658,line
1413903776.38262,6.72433791967564,2.48406911401346,line
1413903776.38263,6.6620156192785,2.40586469679033,line
1413903776.38263,6.59969331888135,2.32766027956721,line
1413903776.38263,6.53737101848421,2.24945586234409,line
1413903776.38264,6.47504871808706,2.17125144512097,line
1413903776.38264,6.41272641768992,2.09304702789785,line
1413903776.38265,6.35040411729277,2.01484261067473,line
1413903776.38265,6.28808181689563,1.93663819345161,line
1413903776.38265,6.22575951649848,1.85843377622849,line
1413903776.38266,6.16343721610133,1.78022935900537,line
1413903776.38266,6.10537534668761,1.70737109428391,line
1413903776.38266,6.03368031321172,1.63765866945956,line
1413903776.38267,5.96198527973583,1.5679462446352,line
1413903776.38267,5.89029024625995,1.49823381981085,line
1413903776.38268,5.81859521278406,1.42852139498649,line
1413903776.38268,5.74690017930817,1.35880897016214,line
1413903776.38268,5.67520514583228,1.28909654533778,line
1413903776.38269,5.60351011235639,1.21938412051343,line
1413903776.38269,5.53181507888051,1.14967169568908,line
1413903776.3827,5.46012004540462,1.07995927086472,line
1413903776.3827,5.38842501192873,1.01024684604037,line
1413903776.38271,5.31672997845284,0.940534421216011,line
1413903776.38271,5.24503494497695,0.870821996391657,line
1413903776.38271,5.17333991150106,0.801109571567302,line
1413903776.38272,5.10164487802518,0.731397146742948,line
1413903776.38272,5.02994984454929,0.661684721918593,line
1413903776.38273,4.9582548110734,0.591972297094239,line
1413903776.38273,4.88655977759751,0.522259872269884,line
1413903776.38274,4.81486474412162,0.45254744744553,line
1413903776.38274,4.74316971064574,0.382835022621175,line
1413903776.38274,4.67147467716985,0.313122597796821,line
1413903776.38275,4.67052189864443,0.312196166800037,line
1413903776.38275,4.59730344925089,0.24408553129863,line
1413903776.38275,4.52408499985735,0.175974895797222,line
1413903776.38276,4.45086655046381,0.107864260295815,line
1413903776.38276,4.37764810107027,0.039753624794407,line
1413903776.38277,4.30442965167673,-0.028357010707001,line
1413903776.38277,4.23121120228319,-0.096467646208408,line
1413903776.38277,4.15799275288965,-0.164578281709815,line
1413903776.38278,4.08477430349611,-0.232688917211223,line
1413903776.38278,4.01155585410257,-0.30079955271263,line
1413903776.38279,3.93833740470903,-0.368910188214038,line
1413903776.38279,3.86511895531549,-0.437020823715445,line
1413903776.3828,3.79190050592195,-0.505131459216853,line
1413903776.3828,3.71868205652841,-0.57324209471826,line
1413903776.38281,3.64546360713487,-0.641352730219667,turning_1
1413903776.38281,3.57224515774133,-0.709463365721075,turning_1
1413903776.38282,3.52365156140646,-0.754667009817351,turning_1
1413903776.38282,3.46727130884902,-0.837257972528531,turning_1
1413903776.38282,3.41089105629158,-0.919848935239711,turning_1
1413903776.38283,3.35451080373414,-1.00243989795089,turning_1
1413903776.38283,3.2981305511767,-1.08503086066207,turning_1
1413903776.38284,3.24175029861927,-1.16762182337325,turning_1
1413903776.38284,3.18537004606183,-1.25021278608443,turning_1
1413903776.38284,3.12898979350439,-1.33280374879561,turning_1
1413903776.38285,3.11682415270842,-1.35062509474141,turning_1
1413903776.38285,3.03237017705457,-1.404174380416,turning_1
1413903776.38286,2.94791620140071,-1.45772366609059,turning_1
1413903776.38286,2.86346222574686,-1.51127295176518,turning_1
1413903776.38286,2.77900825009301,-1.56482223743977,turning_1
1413903776.38287,2.69455427443916,-1.61837152311436,turning_1
1413903776.38287,2.68603721866142,-1.62377188762553,turning_1
1413903776.38288,2.58679743588775,-1.63607902031496,turning_1
1413903776.38288,2.48755765311409,-1.64838615300438,turning_1
1413903776.38288,2.38831787034042,-1.6606932856938,turning_1
1413903776.38289,2.31139657117388,-1.67023261164784,turning_1
1413903776.38289,2.31061263978637,-1.66903182681877,turning_1
1413903776.3829,2.21128268053345,-1.65747504548431,turning_1
1413903776.3829,2.11195272128053,-1.64591826414985,turning_1
1413903776.3829,2.0126227620276,-1.63436148281539,turning_1
1413903776.38291,1.91329280277468,-1.62280470148094,turning_1
1413903776.38291,1.81396284352175,-1.61124792014648,turning_1
1413903776.38292,1.77833878326209,-1.60710315377626,turning_1
1413903776.38292,1.68306283317883,-1.57673057838775,turning_1
1413903776.38292,1.58778688309556,-1.54635800299925,turning_1
1413903776.38293,1.49251093301229,-1.51598542761074,turning_1
1413903776.38293,1.39723498292902,-1.48561285222223,turning_1
1413903776.38293,1.30195903284575,-1.45524027683372,turning_1
1413903776.38294,1.20668308276248,-1.42486770144521,turning_1
1413903776.38294,1.19088762639333,-1.41983234164089,turning_1
1413903776.38295,1.10744070181755,-1.36472689019692,turning_1
1413903776.38295,1.02399377724177,-1.30962143875295,turning_1
1413903776.38296,0.940546852665988,-1.25451598730898,turning_1
1413903776.38296,0.857099928090206,-1.19941053586501,turning_1
1413903776.38297,0.773653003514424,-1.14430508442104,turning_1
1413903776.38297,0.690206078938642,-1.08919963297707,turning_1
1413903776.38297,0.632903860128266,-1.05135923739222,turning_1
1413903776.38298,0.588651229686582,-0.961683684988056,turning_1
1413903776.38298,0.544398599244899,-0.872008132583893,turning_1
1413903776.38298,0.500145968803215,-0.78233258017973,turning_1
1413903776.38299,0.455893338361532,-0.692657027775567,turning_1
1413903776.38299,0.420995556137409,-0.621938567259362,turning_1
1413903776.383,0.407480907069621,-0.522856004411127,turning_1
1413903776.383,0.393966258001832,-0.423773441562891,turning_1
1413903776.383,0.380451608934044,-0.324690878714656,turning_1
1413903776.38301,0.366936959866255,-0.22560831586642,turning_1
1413903776.38301,0.353422310798467,-0.126525753018185,turning_1
